Time,ID1,ID2,S1,S2
260840,21,37,NUR,NUR
260840,23,26,NUR,NUR
260840,23,62,NUR,NUR
260840,23,37,NUR,NUR
260860,21,37,NUR,NUR
260860,37,62,NUR,NUR
260860,23,26,NUR,NUR
260860,23,62,NUR,NUR
260860,21,23,NUR,NUR
260860,23,37,NUR,NUR
260880,23,26,NUR,NUR
260880,23,62,NUR,NUR
260880,21,23,NUR,NUR
260900,21,37,NUR,NUR
260900,23,62,NUR,NUR
260900,21,23,NUR,NUR
260920,21,37,NUR,NUR
260920,23,62,NUR,NUR
260920,21,23,NUR,NUR
260920,23,37,NUR,NUR
260940,21,37,NUR,NUR
260940,15,30,MED,MED
260940,37,62,NUR,NUR
260940,23,62,NUR,NUR
260940,21,23,NUR,NUR
260940,23,37,NUR,NUR
260960,21,37,NUR,NUR
260960,1,31,ADM,ADM
260960,37,62,NUR,NUR
260960,23,62,NUR,NUR
260960,21,23,NUR,NUR
260980,23,62,NUR,NUR
260980,21,23,NUR,NUR
261000,37,62,NUR,NUR
261000,23,62,NUR,NUR
261000,21,23,NUR,NUR
261000,23,37,NUR,NUR
261020,23,62,NUR,NUR
261020,21,23,NUR,NUR
261020,31,55,ADM,PAT
261040,23,62,NUR,NUR
261040,21,23,NUR,NUR
261060,23,62,NUR,NUR
261080,1,30,ADM,MED
261080,1,15,ADM,MED
261080,23,62,NUR,NUR
261100,21,37,NUR,NUR
261100,15,30,MED,MED
261100,37,62,NUR,NUR
261100,23,62,NUR,NUR
261100,21,23,NUR,NUR
261100,23,37,NUR,NUR
261120,23,62,NUR,NUR
261180,21,37,NUR,NUR
261180,23,62,NUR,NUR
261200,23,62,NUR,NUR
261200,31,45,ADM,PAT
261220,10,26,NUR,NUR
261220,23,62,NUR,NUR
261220,21,23,NUR,NUR
261220,31,45,ADM,PAT
261240,21,37,NUR,NUR
261240,11,15,MED,MED
261240,16,45,MED,PAT
261240,11,30,MED,MED
261240,21,23,NUR,NUR
261260,11,30,MED,MED
261260,15,30,MED,MED
261260,37,62,NUR,NUR
261260,23,62,NUR,NUR
261280,9,30,MED,MED
261280,16,30,MED,MED
261280,11,30,MED,MED
261280,9,15,MED,MED
261280,21,23,NUR,NUR
261280,9,11,MED,MED
261280,11,16,MED,MED
261300,9,30,MED,MED
261300,15,16,MED,MED
261300,21,26,NUR,NUR
261300,16,30,MED,MED
261300,15,30,MED,MED
261300,37,62,NUR,NUR
261300,9,15,MED,MED
261300,23,26,NUR,NUR
261300,9,11,MED,MED
261320,1,23,ADM,NUR
261320,15,16,MED,MED
261320,21,26,NUR,NUR
261320,16,30,MED,MED
261320,11,30,MED,MED
261320,15,30,MED,MED
261320,9,15,MED,MED
261320,9,11,MED,MED
261340,15,16,MED,MED
261340,11,30,MED,MED
261340,9,15,MED,MED
261340,23,37,NUR,NUR
261340,9,11,MED,MED
261360,1,26,ADM,NUR
261360,1,7,ADM,NUR
261360,37,62,NUR,NUR
261360,1,21,ADM,NUR
261380,1,26,ADM,NUR
261380,37,62,NUR,NUR
261380,9,15,MED,MED
261380,1,21,ADM,NUR
261400,10,21,NUR,NUR
261400,26,37,NUR,NUR
261400,7,37,NUR,NUR
261400,37,62,NUR,NUR
261400,1,21,ADM,NUR
261420,31,48,ADM,PAT
261420,26,62,NUR,NUR
261420,15,30,MED,MED
261420,37,62,NUR,NUR
261440,15,30,MED,MED
261440,37,62,NUR,NUR
261440,23,37,NUR,NUR
261440,1,21,ADM,NUR
261460,15,30,MED,MED
261460,37,62,NUR,NUR
261480,26,37,NUR,NUR
261500,1,37,ADM,NUR
261500,7,37,NUR,NUR
261500,11,30,MED,MED
261500,15,30,MED,MED
261520,9,30,MED,MED
261540,9,30,MED,MED
261540,37,39,NUR,PAT
261540,15,30,MED,MED
261540,9,15,MED,MED
261560,37,39,NUR,PAT
261560,11,30,MED,MED
261560,9,15,MED,MED
261580,37,39,NUR,PAT
261580,11,30,MED,MED
261580,9,15,MED,MED
261600,37,39,NUR,PAT
261620,10,21,NUR,NUR
261620,21,31,NUR,ADM
261620,7,37,NUR,NUR
261620,11,30,MED,MED
261640,7,37,NUR,NUR
261660,7,37,NUR,NUR
261660,11,30,MED,MED
261660,21,62,NUR,NUR
261660,15,30,MED,MED
261680,11,30,MED,MED
261680,37,62,NUR,NUR
261700,15,30,MED,MED
261720,9,30,MED,MED
261720,37,39,NUR,PAT
261720,15,30,MED,MED
261720,9,15,MED,MED
261740,9,30,MED,MED
261740,37,39,NUR,PAT
261740,15,30,MED,MED
261740,9,15,MED,MED
261740,23,37,NUR,NUR
261740,9,11,MED,MED
261760,9,30,MED,MED
261760,11,15,MED,MED
261760,11,30,MED,MED
261760,15,30,MED,MED
261760,9,15,MED,MED
261760,9,11,MED,MED
261780,15,30,MED,MED
261780,37,49,NUR,PAT
261800,11,30,MED,MED
261800,15,30,MED,MED
261800,37,62,NUR,NUR
261820,11,30,MED,MED
261820,7,20,NUR,NUR
261840,9,30,MED,MED
261840,11,30,MED,MED
261860,15,46,MED,PAT
261860,9,30,MED,MED
261860,11,30,MED,MED
261860,7,20,NUR,NUR
261860,7,62,NUR,NUR
261860,9,11,MED,MED
261880,15,46,MED,PAT
261880,9,30,MED,MED
261880,11,30,MED,MED
261880,7,62,NUR,NUR
261900,15,46,MED,PAT
261900,9,30,MED,MED
261900,37,43,NUR,PAT
261900,7,62,NUR,NUR
261900,20,26,NUR,NUR
261920,15,46,MED,PAT
261920,9,30,MED,MED
261920,11,30,MED,MED
261920,37,43,NUR,PAT
261920,9,11,MED,MED
261940,11,30,MED,MED
261940,37,43,NUR,PAT
261960,15,46,MED,PAT
261960,20,42,NUR,PAT
261980,7,37,NUR,NUR
261980,11,30,MED,MED
261980,37,62,NUR,NUR
262000,11,30,MED,MED
262000,37,62,NUR,NUR
262040,26,42,NUR,PAT
262040,11,30,MED,MED
262060,26,42,NUR,PAT
262060,11,30,MED,MED
262060,37,43,NUR,PAT
262080,11,30,MED,MED
262080,37,43,NUR,PAT
262100,11,30,MED,MED
262100,15,30,MED,MED
262120,15,26,MED,NUR
262120,11,30,MED,MED
262120,21,62,NUR,NUR
262140,15,26,MED,NUR
262140,11,30,MED,MED
262140,7,45,NUR,PAT
262160,20,42,NUR,PAT
262160,15,26,MED,NUR
262160,11,30,MED,MED
262160,23,62,NUR,NUR
262160,21,23,NUR,NUR
262180,15,46,MED,PAT
262180,20,42,NUR,PAT
262180,11,30,MED,MED
262180,37,43,NUR,PAT
262180,21,23,NUR,NUR
262200,20,42,NUR,PAT
262200,11,30,MED,MED
262200,21,23,NUR,NUR
262220,15,46,MED,PAT
262220,20,42,NUR,PAT
262220,37,62,NUR,NUR
262220,23,62,NUR,NUR
262220,21,23,NUR,NUR
262220,23,37,NUR,NUR
262240,15,46,MED,PAT
262240,20,42,NUR,PAT
262240,16,30,MED,MED
262240,11,30,MED,MED
262260,15,46,MED,PAT
262260,20,42,NUR,PAT
262260,26,42,NUR,PAT
262260,11,30,MED,MED
262260,7,45,NUR,PAT
262260,20,26,NUR,NUR
262260,11,16,MED,MED
262280,10,37,NUR,NUR
262280,16,30,MED,MED
262280,11,30,MED,MED
262280,37,62,NUR,NUR
262280,23,62,NUR,NUR
262280,23,37,NUR,NUR
262300,11,30,MED,MED
262300,37,62,NUR,NUR
262300,23,62,NUR,NUR
262300,23,37,NUR,NUR
262320,1,37,ADM,NUR
262320,11,15,MED,MED
262320,11,30,MED,MED
262320,15,30,MED,MED
262320,9,15,MED,MED
262320,23,62,NUR,NUR
262340,11,15,MED,MED
262340,11,30,MED,MED
262360,20,42,NUR,PAT
262360,11,15,MED,MED
262360,11,30,MED,MED
262360,15,30,MED,MED
262360,20,26,NUR,NUR
262380,20,42,NUR,PAT
262380,26,42,NUR,PAT
262380,11,30,MED,MED
262380,15,30,MED,MED
262380,9,15,MED,MED
262400,7,37,NUR,NUR
262400,15,30,MED,MED
262400,9,15,MED,MED
262420,20,42,NUR,PAT
262420,7,37,NUR,NUR
262420,15,30,MED,MED
262420,9,15,MED,MED
262440,11,15,MED,MED
262440,11,30,MED,MED
262440,37,45,NUR,PAT
262440,15,30,MED,MED
262440,9,15,MED,MED
262440,23,62,NUR,NUR
262460,11,15,MED,MED
262460,11,30,MED,MED
262460,15,30,MED,MED
262460,9,15,MED,MED
262460,23,62,NUR,NUR
262480,11,15,MED,MED
262480,11,30,MED,MED
262480,7,45,NUR,PAT
262480,15,30,MED,MED
262480,9,15,MED,MED
262500,11,15,MED,MED
262500,11,30,MED,MED
262500,37,62,NUR,NUR
262500,23,62,NUR,NUR
262500,21,23,NUR,NUR
262520,20,42,NUR,PAT
262520,7,23,NUR,NUR
262520,7,37,NUR,NUR
262520,11,15,MED,MED
262520,9,15,MED,MED
262540,20,42,NUR,PAT
262540,7,23,NUR,NUR
262540,7,37,NUR,NUR
262540,11,15,MED,MED
262540,11,30,MED,MED
262540,7,62,NUR,NUR
262540,9,15,MED,MED
262560,7,62,NUR,NUR
262560,37,62,NUR,NUR
262560,9,15,MED,MED
262560,20,26,NUR,NUR
262580,11,15,MED,MED
262580,9,15,MED,MED
262580,23,62,NUR,NUR
262600,11,15,MED,MED
262600,11,30,MED,MED
262600,37,62,NUR,NUR
262600,36,62,NUR,NUR
262620,20,42,NUR,PAT
262620,7,37,NUR,NUR
262620,11,15,MED,MED
262620,11,30,MED,MED
262620,37,62,NUR,NUR
262620,9,15,MED,MED
262620,23,37,NUR,NUR
262640,20,42,NUR,PAT
262640,7,23,NUR,NUR
262640,7,26,NUR,NUR
262640,7,37,NUR,NUR
262640,11,15,MED,MED
262640,11,30,MED,MED
262640,9,15,MED,MED
262660,20,42,NUR,PAT
262660,7,23,NUR,NUR
262660,11,15,MED,MED
262660,16,46,MED,PAT
262660,11,30,MED,MED
262660,7,62,NUR,NUR
262660,9,15,MED,MED
262660,20,26,NUR,NUR
262660,23,62,NUR,NUR
262660,23,37,NUR,NUR
262660,9,11,MED,MED
262680,7,37,NUR,NUR
262680,11,15,MED,MED
262680,11,30,MED,MED
262680,15,30,MED,MED
262680,9,15,MED,MED
262700,26,42,NUR,PAT
262700,11,30,MED,MED
262700,9,15,MED,MED
262700,20,26,NUR,NUR
262700,23,62,NUR,NUR
262720,9,30,MED,MED
262720,26,42,NUR,PAT
262720,11,30,MED,MED
262720,15,30,MED,MED
262720,9,15,MED,MED
262720,23,62,NUR,NUR
262720,9,11,MED,MED
262740,9,30,MED,MED
262740,11,15,MED,MED
262740,16,30,MED,MED
262740,11,30,MED,MED
262740,9,11,MED,MED
262760,9,30,MED,MED
262760,1,62,ADM,NUR
262760,16,30,MED,MED
262760,11,30,MED,MED
262760,1,7,ADM,NUR
262760,9,15,MED,MED
262760,9,11,MED,MED
262760,1,21,ADM,NUR
262780,1,62,ADM,NUR
262780,11,30,MED,MED
262780,1,7,ADM,NUR
262780,1,21,ADM,NUR
262800,9,30,MED,MED
262800,7,23,NUR,NUR
262800,21,25,NUR,NUR
262800,7,21,NUR,NUR
262800,11,30,MED,MED
262800,1,7,ADM,NUR
262800,21,23,NUR,NUR
262820,20,42,NUR,PAT
262820,26,42,NUR,PAT
262820,7,21,NUR,NUR
262820,11,30,MED,MED
262820,1,15,ADM,MED
262820,23,62,NUR,NUR
262840,20,42,NUR,PAT
262840,1,62,ADM,NUR
262840,11,62,MED,NUR
262840,1,25,ADM,NUR
262840,26,42,NUR,PAT
262840,16,46,MED,PAT
262840,7,21,NUR,NUR
262840,1,11,ADM,MED
262840,25,37,NUR,NUR
262840,11,25,MED,NUR
262860,1,23,ADM,NUR
262860,20,42,NUR,PAT
262860,1,62,ADM,NUR
262860,17,64,NUR,ADM
262860,16,46,MED,PAT
262860,1,11,ADM,MED
262860,11,23,MED,NUR
262860,11,30,MED,MED
262880,20,42,NUR,PAT
262880,1,25,ADM,NUR
262880,1,17,ADM,NUR
262880,11,17,MED,NUR
262880,1,11,ADM,MED
262880,11,23,MED,NUR
262880,11,30,MED,MED
262880,11,25,MED,NUR
262900,1,30,ADM,MED
262900,20,42,NUR,PAT
262900,11,62,MED,NUR
262900,26,42,NUR,PAT
262900,11,17,MED,NUR
262900,17,23,NUR,NUR
262900,17,62,NUR,NUR
262900,11,23,MED,NUR
262900,11,37,MED,NUR
262900,1,7,ADM,NUR
262900,37,62,NUR,NUR
262900,17,36,NUR,NUR
262920,11,62,MED,NUR
262920,11,23,MED,NUR
262920,1,7,ADM,NUR
262940,9,30,MED,MED
262940,1,23,ADM,NUR
262940,1,62,ADM,NUR
262940,11,62,MED,NUR
262940,1,11,ADM,MED
262940,11,23,MED,NUR
262940,11,37,MED,NUR
262940,1,36,ADM,NUR
262940,9,15,MED,MED
262960,25,62,NUR,NUR
262960,1,23,ADM,NUR
262960,1,62,ADM,NUR
262960,11,62,MED,NUR
262960,1,17,ADM,NUR
262960,20,25,NUR,NUR
262960,20,62,NUR,NUR
262960,9,15,MED,MED
262960,11,20,MED,NUR
262960,16,20,MED,NUR
262960,11,16,MED,MED
262980,25,62,NUR,NUR
262980,26,37,NUR,NUR
262980,1,17,ADM,NUR
262980,11,30,MED,MED
262980,15,30,MED,MED
262980,16,36,MED,NUR
262980,37,62,NUR,NUR
263000,25,62,NUR,NUR
263000,1,17,ADM,NUR
263000,11,15,MED,MED
263000,25,37,NUR,NUR
263000,16,30,MED,MED
263000,11,30,MED,MED
263000,15,30,MED,MED
263000,37,62,NUR,NUR
263000,9,15,MED,MED
263000,11,16,MED,MED
263020,9,30,MED,MED
263020,15,16,MED,MED
263020,1,17,ADM,NUR
263020,11,15,MED,MED
263020,25,37,NUR,NUR
263020,9,16,MED,MED
263020,9,15,MED,MED
263040,1,17,ADM,NUR
263040,11,30,MED,MED
263040,15,30,MED,MED
263060,23,45,NUR,PAT
263060,1,17,ADM,NUR
263060,37,62,NUR,NUR
263080,37,62,NUR,NUR
263100,37,62,NUR,NUR
263120,37,62,NUR,NUR
263140,10,21,NUR,NUR
263140,21,26,NUR,NUR
263140,37,62,NUR,NUR
263160,11,15,MED,MED
263160,37,62,NUR,NUR
263180,10,21,NUR,NUR
263180,11,15,MED,MED
263180,11,30,MED,MED
263180,37,62,NUR,NUR
263200,10,21,NUR,NUR
263200,11,30,MED,MED
263200,37,62,NUR,NUR
263220,10,21,NUR,NUR
263220,11,30,MED,MED
263220,37,62,NUR,NUR
263240,17,21,NUR,NUR
263240,11,15,MED,MED
263240,11,30,MED,MED
263240,37,62,NUR,NUR
263260,11,30,MED,MED
263260,15,30,MED,MED
263260,37,62,NUR,NUR
263280,15,30,MED,MED
263280,37,62,NUR,NUR
263300,15,30,MED,MED
263300,37,62,NUR,NUR
263320,37,62,NUR,NUR
263340,37,62,NUR,NUR
263360,15,30,MED,MED
263360,37,62,NUR,NUR
263360,23,26,NUR,NUR
263380,37,62,NUR,NUR
263400,37,62,NUR,NUR
263400,23,26,NUR,NUR
263420,16,55,MED,PAT
263420,37,62,NUR,NUR
263420,23,26,NUR,NUR
263440,16,55,MED,PAT
263440,37,62,NUR,NUR
263460,20,23,NUR,NUR
263460,12,15,MED,MED
263460,16,55,MED,PAT
263460,20,36,NUR,NUR
263460,37,62,NUR,NUR
263460,26,64,NUR,ADM
263480,20,23,NUR,NUR
263480,10,64,NUR,ADM
263480,15,30,MED,MED
263480,37,62,NUR,NUR
263500,10,64,NUR,ADM
263500,16,55,MED,PAT
263500,37,62,NUR,NUR
263520,37,62,NUR,NUR
263540,15,30,MED,MED
263540,37,62,NUR,NUR
263560,37,62,NUR,NUR
263580,12,15,MED,MED
263580,37,62,NUR,NUR
263600,23,64,NUR,ADM
263600,17,21,NUR,NUR
263600,21,31,NUR,ADM
263600,17,31,NUR,ADM
263600,37,62,NUR,NUR
263620,17,21,NUR,NUR
263620,21,31,NUR,ADM
263620,37,62,NUR,NUR
263640,37,62,NUR,NUR
263660,10,64,NUR,ADM
263660,15,30,MED,MED
263680,10,64,NUR,ADM
263680,15,30,MED,MED
263700,10,64,NUR,ADM
263700,23,64,NUR,ADM
263700,17,31,NUR,ADM
263720,10,64,NUR,ADM
263720,23,64,NUR,ADM
263720,37,62,NUR,NUR
263740,23,64,NUR,ADM
263740,17,31,NUR,ADM
263740,16,55,MED,PAT
263740,20,64,NUR,ADM
263740,37,62,NUR,NUR
263760,23,64,NUR,ADM
263760,17,31,NUR,ADM
263760,20,64,NUR,ADM
263760,37,62,NUR,NUR
263780,10,64,NUR,ADM
263780,23,64,NUR,ADM
263780,17,31,NUR,ADM
263780,16,55,MED,PAT
263780,20,64,NUR,ADM
263780,37,62,NUR,NUR
263800,37,62,NUR,NUR
263820,15,30,MED,MED
263820,37,62,NUR,NUR
263840,15,30,MED,MED
263860,15,30,MED,MED
263860,37,62,NUR,NUR
263880,17,31,NUR,ADM
263880,15,30,MED,MED
263880,37,62,NUR,NUR
263900,17,31,NUR,ADM
263900,37,62,NUR,NUR
263920,37,62,NUR,NUR
263940,17,31,NUR,ADM
263940,15,30,MED,MED
263940,37,62,NUR,NUR
263960,10,64,NUR,ADM
263960,17,31,NUR,ADM
263960,37,62,NUR,NUR
263980,17,31,NUR,ADM
263980,20,64,NUR,ADM
263980,15,30,MED,MED
264000,10,64,NUR,ADM
264000,16,55,MED,PAT
264000,37,62,NUR,NUR
264020,10,64,NUR,ADM
264020,37,62,NUR,NUR
264040,16,55,MED,PAT
264040,37,62,NUR,NUR
264060,23,64,NUR,ADM
264060,37,62,NUR,NUR
264080,17,31,NUR,ADM
264080,15,30,MED,MED
264080,37,62,NUR,NUR
264100,17,31,NUR,ADM
264100,37,62,NUR,NUR
264120,1,37,ADM,NUR
264120,15,30,MED,MED
264120,37,62,NUR,NUR
264140,46,74,PAT,PAT
264140,16,55,MED,PAT
264140,15,30,MED,MED
264140,37,62,NUR,NUR
264160,11,26,MED,NUR
264160,1,11,ADM,MED
264160,23,26,NUR,NUR
264160,20,26,NUR,NUR
264160,11,25,MED,NUR
264160,26,64,NUR,ADM
264160,11,64,MED,ADM
264180,17,37,NUR,NUR
264180,1,26,ADM,NUR
264180,23,26,NUR,NUR
264180,26,64,NUR,ADM
264200,11,56,MED,PAT
264200,23,26,NUR,NUR
264200,21,64,NUR,ADM
264200,26,64,NUR,ADM
264200,21,23,NUR,NUR
264220,12,15,MED,MED
264220,25,48,NUR,PAT
264220,15,30,MED,MED
264240,25,48,NUR,PAT
264240,31,37,ADM,NUR
264260,20,23,NUR,NUR
264260,10,64,NUR,ADM
264260,23,64,NUR,ADM
264260,12,15,MED,MED
264260,15,30,MED,MED
264280,23,25,NUR,NUR
264280,23,37,NUR,NUR
264300,23,31,NUR,ADM
264300,31,64,ADM,ADM
264340,31,64,ADM,ADM
264340,15,30,MED,MED
264360,15,30,MED,MED
264380,31,64,ADM,ADM
264380,15,30,MED,MED
264400,15,30,MED,MED
264440,31,64,ADM,ADM
264460,10,21,NUR,NUR
264460,31,64,ADM,ADM
264500,1,17,ADM,NUR
264500,17,26,NUR,NUR
264520,1,17,ADM,NUR
264580,11,56,MED,PAT
264600,17,21,NUR,NUR
264600,11,56,MED,PAT
264620,11,56,MED,PAT
264640,1,17,ADM,NUR
264780,10,20,NUR,NUR
264780,16,17,MED,NUR
264780,16,20,MED,NUR
264800,10,20,NUR,NUR
264820,16,30,MED,MED
264920,17,36,NUR,NUR
264940,17,36,NUR,NUR
264960,17,36,NUR,NUR
264980,17,36,NUR,NUR
265040,10,25,NUR,NUR
265040,17,36,NUR,NUR
265080,17,20,NUR,NUR
265100,17,20,NUR,NUR
265120,12,15,MED,MED
265140,17,21,NUR,NUR
265160,17,21,NUR,NUR
265180,17,21,NUR,NUR
265200,17,21,NUR,NUR
265240,17,26,NUR,NUR
265260,15,30,MED,MED
265520,15,30,MED,MED
265560,15,30,MED,MED
265640,1,17,ADM,NUR
265660,15,30,MED,MED
265680,17,25,NUR,NUR
265680,10,17,NUR,NUR
265740,17,55,NUR,PAT
265780,10,17,NUR,NUR
265800,10,17,NUR,NUR
265820,10,17,NUR,NUR
265880,17,55,NUR,PAT
265880,15,30,MED,MED
265900,17,55,NUR,PAT
265900,10,17,NUR,NUR
265900,25,73,NUR,PAT
265940,25,73,NUR,PAT
265960,25,73,NUR,PAT
265980,15,30,MED,MED
266060,15,30,MED,MED
266160,15,30,MED,MED
266200,15,30,MED,MED
266240,25,45,NUR,PAT
266260,25,45,NUR,PAT
266280,25,45,NUR,PAT
266280,10,25,NUR,NUR
266300,25,45,NUR,PAT
266300,10,25,NUR,NUR
266320,10,25,NUR,NUR
266340,10,45,NUR,PAT
266340,25,45,NUR,PAT
266340,10,25,NUR,NUR
266360,15,30,MED,MED
266360,10,25,NUR,NUR
266380,10,45,NUR,PAT
266380,25,45,NUR,PAT
266380,15,30,MED,MED
266380,10,25,NUR,NUR
266400,25,45,NUR,PAT
266400,10,25,NUR,NUR
266420,9,30,MED,MED
266440,15,30,MED,MED
266460,15,30,MED,MED
266480,9,30,MED,MED
266480,25,45,NUR,PAT
266480,9,15,MED,MED
266500,9,30,MED,MED
266500,11,15,MED,MED
266520,9,30,MED,MED
266520,11,15,MED,MED
266540,10,25,NUR,NUR
266600,17,36,NUR,NUR
266620,16,30,MED,MED
266620,17,36,NUR,NUR
266640,10,25,NUR,NUR
266660,11,30,MED,MED
266660,10,25,NUR,NUR
266680,10,25,NUR,NUR
266700,10,45,NUR,PAT
266700,25,45,NUR,PAT
266700,10,25,NUR,NUR
266720,25,45,NUR,PAT
266720,11,30,MED,MED
266740,11,30,MED,MED
266780,11,30,MED,MED
266840,1,11,ADM,MED
266860,1,11,ADM,MED
266880,15,16,MED,MED
266880,11,30,MED,MED
266880,15,30,MED,MED
266900,11,30,MED,MED
266920,11,30,MED,MED
266940,11,30,MED,MED
266980,11,30,MED,MED
267040,11,15,MED,MED
267040,30,56,MED,PAT
267040,15,17,MED,NUR
267060,11,15,MED,MED
267060,11,17,MED,NUR
267060,30,56,MED,PAT
267060,10,25,NUR,NUR
267060,15,17,MED,NUR
267080,11,17,MED,NUR
267080,1,11,ADM,MED
267080,30,56,MED,PAT
267080,15,17,MED,NUR
267080,1,15,ADM,MED
267100,11,15,MED,MED
267100,11,17,MED,NUR
267100,30,56,MED,PAT
267100,15,17,MED,NUR
267120,15,17,MED,NUR
267120,9,11,MED,MED
267140,15,16,MED,MED
267140,1,17,ADM,NUR
267140,30,56,MED,PAT
267160,11,17,MED,NUR
267160,15,17,MED,NUR
267180,15,16,MED,MED
267200,17,31,NUR,ADM
267240,10,25,NUR,NUR
267240,11,16,MED,MED
267280,10,25,NUR,NUR
267300,10,25,NUR,NUR
267320,10,25,NUR,NUR
267320,25,42,NUR,PAT
267340,10,25,NUR,NUR
267440,17,25,NUR,NUR
267460,17,21,NUR,NUR
267480,17,21,NUR,NUR
267480,11,48,MED,PAT
267500,17,21,NUR,NUR
267540,17,21,NUR,NUR
267560,10,25,NUR,NUR
267580,10,25,NUR,NUR
267580,9,15,MED,MED
267600,10,25,NUR,NUR
267620,1,31,ADM,ADM
267620,10,25,NUR,NUR
267660,17,21,NUR,NUR
267660,49,73,PAT,PAT
267740,17,21,NUR,NUR
267760,15,30,MED,MED
267780,17,21,NUR,NUR
267820,10,25,NUR,NUR
267860,1,31,ADM,ADM
267860,21,60,NUR,PAT
267900,17,21,NUR,NUR
267920,10,25,NUR,NUR
267940,15,30,MED,MED
267960,25,56,NUR,PAT
268000,15,30,MED,MED
268040,10,21,NUR,NUR
268060,10,25,NUR,NUR
268060,15,17,MED,NUR
268080,15,17,MED,NUR
268100,17,30,NUR,MED
268100,15,21,MED,NUR
268100,15,17,MED,NUR
268120,17,30,NUR,MED
268140,28,30,ADM,MED
268140,17,30,NUR,MED
268260,28,30,ADM,MED
268260,9,60,MED,PAT
268300,10,21,NUR,NUR
268300,9,60,MED,PAT
268320,1,30,ADM,MED
268320,28,30,ADM,MED
268360,1,30,ADM,MED
268380,1,30,ADM,MED
268380,1,16,ADM,MED
268460,9,25,MED,NUR
268540,1,17,ADM,NUR
268540,30,56,MED,PAT
268560,1,17,ADM,NUR
268560,30,56,MED,PAT
268580,17,21,NUR,NUR
268580,30,56,MED,PAT
268580,9,60,MED,PAT
268600,17,21,NUR,NUR
268600,30,56,MED,PAT
268620,30,56,MED,PAT
268640,30,56,MED,PAT
268640,21,36,NUR,NUR
268640,15,18,MED,MED
268660,30,56,MED,PAT
268680,30,56,MED,PAT
268680,9,60,MED,PAT
268700,30,56,MED,PAT
268720,30,56,MED,PAT
268720,9,60,MED,PAT
268740,17,21,NUR,NUR
268740,30,56,MED,PAT
268740,9,60,MED,PAT
268740,9,18,MED,MED
268760,17,21,NUR,NUR
268760,9,60,MED,PAT
268760,25,36,NUR,NUR
268760,9,18,MED,MED
268780,30,56,MED,PAT
268780,9,60,MED,PAT
268780,9,18,MED,MED
268800,30,56,MED,PAT
268800,9,60,MED,PAT
268800,9,18,MED,MED
268840,9,18,MED,MED
268860,30,56,MED,PAT
268860,9,60,MED,PAT
268860,9,18,MED,MED
268880,21,25,NUR,NUR
268880,30,56,MED,PAT
268900,9,18,MED,MED
268920,30,56,MED,PAT
268920,9,60,MED,PAT
268920,9,18,MED,MED
268920,17,36,NUR,NUR
268940,30,56,MED,PAT
268940,9,60,MED,PAT
268940,9,18,MED,MED
268960,15,36,MED,NUR
268960,9,60,MED,PAT
268980,30,56,MED,PAT
268980,9,60,MED,PAT
269000,9,60,MED,PAT
269020,9,60,MED,PAT
269040,30,56,MED,PAT
269040,9,60,MED,PAT
269040,9,18,MED,MED
269060,30,56,MED,PAT
269060,9,60,MED,PAT
269060,9,18,MED,MED
269060,17,36,NUR,NUR
269080,31,73,ADM,PAT
269080,9,60,MED,PAT
269100,31,73,ADM,PAT
269100,9,60,MED,PAT
269100,9,18,MED,MED
269120,31,73,ADM,PAT
269140,9,60,MED,PAT
269160,17,30,NUR,MED
269200,28,74,ADM,PAT
269200,9,60,MED,PAT
269220,9,60,MED,PAT
269220,9,18,MED,MED
269240,9,60,MED,PAT
269240,9,18,MED,MED
269260,9,60,MED,PAT
269260,9,18,MED,MED
269280,9,60,MED,PAT
269280,9,18,MED,MED
269300,9,60,MED,PAT
269300,9,18,MED,MED
269320,9,60,MED,PAT
269320,9,18,MED,MED
269340,9,60,MED,PAT
269360,9,60,MED,PAT
269360,9,18,MED,MED
269380,9,60,MED,PAT
269440,46,74,PAT,PAT
269440,28,48,ADM,PAT
269460,28,48,ADM,PAT
269480,28,48,ADM,PAT
269500,28,48,ADM,PAT
269520,28,48,ADM,PAT
269580,30,58,MED,ADM
269680,30,58,MED,ADM
269680,16,30,MED,MED
269700,16,30,MED,MED
269700,17,58,NUR,ADM
269760,9,16,MED,MED
269780,9,30,MED,MED
269800,9,30,MED,MED
269820,11,17,MED,NUR
269840,9,30,MED,MED
269840,11,17,MED,NUR
269940,11,17,MED,NUR
269940,16,30,MED,MED
269960,11,17,MED,NUR
270260,9,30,MED,MED
270360,15,30,MED,MED
270360,9,15,MED,MED
270500,15,16,MED,MED
270540,17,21,NUR,NUR
270560,10,31,NUR,ADM
270620,9,60,MED,PAT
270640,9,60,MED,PAT
270660,9,60,MED,PAT
270680,17,60,NUR,PAT
270680,9,17,MED,NUR
270680,9,60,MED,PAT
270700,17,60,NUR,PAT
270700,9,60,MED,PAT
270720,17,60,NUR,PAT
270720,9,17,MED,NUR
270720,9,60,MED,PAT
270740,17,21,NUR,NUR
270740,17,60,NUR,PAT
270740,15,30,MED,MED
270760,17,21,NUR,NUR
270760,17,60,NUR,PAT
270760,16,30,MED,MED
270760,15,30,MED,MED
270780,17,60,NUR,PAT
270780,16,30,MED,MED
270780,15,30,MED,MED
270780,10,25,NUR,NUR
270780,9,17,MED,NUR
270800,21,60,NUR,PAT
270800,16,30,MED,MED
